chembl_id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL2041042,13.70975954270597,-0.43790532879818667,13.70975954270597,0.12125556395397585,0.7006948608488824,404.5100000000003,376.28600000000023,404.209992756,156.0,0.0,0.3383113541994831,-0.46250159528365337,0.46250159528365337,0.3383113541994831,1.0,1.6333333333333333,2.2666666666666666,1.8175437250066826,917.9246271427163,20.924074484064487,17.342802384286347,17.342802384286347,14.702708600407234,10.813372983884731,10.813372983884731,7.817647378294267,7.817647378294267,5.891189672816541,5.891189672816541,4.544973206479039,4.544973206479039,-3.079999999999999,10634848.975885188,20.20327947610741,9.159853446768837,3.971245897957402,177.27776475688,14.953561288656857,5.697039313055833,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,67.79340141647091,37.46156607416286,11.729227103831523,18.221827323730146,14.325937321943691,17.563871291986917,0.0,4.899909730850478,0.0,51.1115269726166,11.923670568519249,77.49726601943821,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,29.42511754181471,14.325937321943691,0.0,50.633137635165625,71.9338145277412,0.0,0.0,0.0,58.64,12.011146117099809,9.589074368143644,0.0,18.555902523012385,11.270143843125101,36.934124258084594,6.4208216229260096,6.923737199690624,65.56358041546657,5.316788604006331,4.736862953800049,5.413807712899975,0.0,28.736995937263792,3.2364401455026455,2.4498570168808262,-0.5563862906273609,19.007247253074272,5.327080533787334,2.0516243578851814,0.0,0.36,30.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,5.0,6.0,1.0,0.0,1.0,4.0,4.8319000000000045,116.62570000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2041043,13.767437011841775,-0.45018670739900957,13.767437011841775,0.11120412362475784,0.5442924702191392,483.40600000000035,456.19000000000034,482.120504824,162.0,0.0,0.3383113541995379,-0.4625015952836533,0.4625015952836533,0.3383113541995379,1.064516129032258,1.7419354838709677,2.3870967741935485,1.811337142718488,966.0214419532367,21.794317972067564,17.64341658810595,19.229413127220656,15.096555450524587,10.913038822912304,11.706037092469655,7.958514999340633,8.874190528132322,5.961622274930728,6.4902877879689616,4.556708966935556,4.821041723454673,-2.5999999999999988,15151110.341485886,21.62520183374579,9.687070854638426,4.539926446416833,191.14531236252134,14.953561288656857,5.697039313055833,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,65.52424410903542,49.59430021108608,16.201946619663936,18.221827323730146,14.325937321943691,33.493815189936264,0.0,4.899909730850478,0.0,51.1115269726166,11.923670568519249,75.90361846680901,0.0,0.0,5.316788604006331,5.687386274683562,0.0,15.929943897949348,29.42511754181471,14.325937321943691,0.0,50.633137635165625,70.34016697511201,0.0,0.0,0.0,58.64,12.011146117099809,9.589074368143644,0.0,18.555902523012385,11.270143843125101,41.406843773917004,6.4208216229260096,6.923737199690624,59.497213347004966,21.24673250195568,4.736862953800049,6.371153009298301,3.4383539693593184,28.83723770681112,3.2428290343915345,2.397664963361887,-0.5746768051356335,17.032444915635335,5.296152939302047,2.0421736003094235,0.0,0.36,31.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,6.0,6.0,1.0,0.0,1.0,4.0,5.594400000000005,124.32570000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2041044,14.045840734441924,-0.4645125766355931,14.045840734441924,0.09972237969261699,0.4652836012169367,454.57000000000033,424.33000000000027,454.22564282,174.0,0.0,0.33831135643383964,-0.46250159527775847,0.46250159527775847,0.33831135643383964,0.9411764705882353,1.6470588235294117,2.411764705882353,1.652863763121468,1223.1190003728302,23.49298858481683,19.4975029226656,19.4975029226656,16.68587184800163,12.22405658640769,12.22405658640769,8.978330980817226,8.978330980817226,6.897368335714748,6.897368335714748,5.348228648483923,5.348228648483923,-3.5999999999999988,95468152.17712921,22.205029745808552,9.716953236407747,4.067638350477702,199.9594292886152,14.953561288656857,5.697039313055833,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,85.99250262185576,36.78142322016605,17.11545131829632,18.221827323730146,14.325937321943691,28.33631972091651,0.0,4.899909730850478,0.0,51.1115269726166,11.923670568519249,89.63000015636145,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,29.42511754181471,14.325937321943691,0.0,50.633137635165625,84.06654866466444,0.0,10.772448428929591,0.0,58.64,12.011146117099809,9.589074368143644,0.0,18.555902523012385,11.270143843125101,47.70657268701419,6.4208216229260096,6.923737199690624,77.69631455238982,5.316788604006331,4.736862953800049,5.50129330435878,0.0,29.35273195389267,5.449692942055407,2.4634609368438722,-0.5671393665490876,23.473274663959913,5.278594159122832,2.0480914063156135,0.0,0.3103448275862069,34.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,3.0,4.0,1.0,5.0,6.0,1.0,0.0,1.0,5.0,5.985100000000006,134.13169999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2041045,13.776696271101033,-0.5542607814730838,13.776696271101033,0.02504021177902782,0.37214444346448367,449.5070000000003,422.2910000000003,449.195070964,172.0,0.0,0.3383113541998427,-0.4625015952836532,0.4625015952836532,0.3383113541998427,1.0909090909090908,1.7575757575757576,2.3636363636363638,1.7910377279725098,1059.2097878003358,23.371668241257186,18.529162291524408,18.529162291524408,16.007239053047545,11.312811755827779,11.312811755827779,8.25560578393685,8.25560578393685,6.195523826438865,6.195523826438865,4.689966611240715,4.689966611240715,-3.6799999999999993,36931432.25351735,22.511672385060287,9.851844255326768,4.598039171421938,191.9307404793798,14.953561288656857,5.697039313055833,0.0,0.0,11.594566004035068,5.969305287951849,14.908855452837393,4.794537184071822,0.0,0.0,49.59430021108608,37.46156607416286,23.861961240754745,23.145138372547816,19.24924837076136,23.25125756667048,0.0,4.899909730850478,0.0,51.1115269726166,11.923670568519249,81.54521721974217,0.0,0.0,5.316788604006331,11.374772549367124,0.0,0.0,34.34842859063238,14.325937321943691,10.114318268765572,50.633137635165625,65.86744745927959,0.0,0.0,0.0,101.77999999999999,16.934457165917483,19.703392636909214,0.0,35.513432640821044,5.687386274683562,37.667559606327046,24.26546827384644,6.923737199690624,35.23174507315853,5.316788604006331,4.736862953800049,5.375071699568001,0.0,39.27504851585958,14.073867020842581,1.7274302449527916,-0.7920527053413948,14.7716223347678,4.984326428455805,1.9180197942281696,0.0,0.36,33.0,1.0,8.0,1.0,1.0,2.0,2.0,0.0,2.0,6.0,1.0,8.0,7.0,1.0,0.0,1.0,4.0,4.740100000000004,123.28010000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2041054,13.762808799445704,-0.5986995569832878,13.762808799445704,0.22259611290184922,0.5421185763107986,426.51600000000013,400.3080000000003,426.194342692,162.0,0.0,0.3383249504448113,-0.4625014408743749,0.4625014408743749,0.3383249504448113,0.90625,1.5,2.09375,1.8781355980106222,1149.770557441467,22.66456146007064,18.461969016732862,18.461969016732862,15.49040230064194,10.694335118528699,10.694335118528699,7.824094790371686,7.824094790371686,5.477340446903377,5.477340446903377,3.866057304981033,3.866057304981033,-3.8599999999999985,21462768.564816114,21.375021650003774,9.101184118959202,4.144068970423259,187.88092165888682,10.05365155780638,5.697039313055833,0.0,0.0,5.907179729351506,5.969305287951849,9.694446914922299,4.794537184071822,0.0,0.0,65.72420659954848,50.6001313646153,11.374772549367124,18.221827323730146,14.325937321943691,23.25125756667048,0.0,0.0,0.0,26.813052428219834,16.823580299369727,106.82327020821705,0.0,0.0,10.216698334856808,11.374772549367124,0.0,0.0,18.48336698181627,14.325937321943691,13.847474399381248,29.65593250392957,90.13291573312605,0.0,0.0,0.0,58.64,12.011146117099809,9.589074368143644,0.0,18.211101006920256,5.573104530069267,28.06512702445811,0.0,11.823646930541102,92.71024628938221,5.316788604006331,4.736862953800049,5.400572903544132,0.0,28.58840760686991,3.2057117661879566,5.037929352495031,-0.7729068510120081,24.39420109325232,0.0,5.979417461995995,0.0,0.18518518518518517,32.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,4.0,5.320640000000005,126.3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2086889,12.300556902946873,-0.61990974560419,12.300556902946873,0.12015560699588512,0.7002860473754925,313.31700000000006,298.197,313.11748934,118.0,0.0,0.35188132870072925,-0.49676778686344725,0.49676778686344725,0.35188132870072925,1.1304347826086956,1.826086956521739,2.4347826086956523,2.283433944695116,942.8905587105173,16.560113453385565,12.977320706836432,12.977320706836432,11.045243855508332,7.051390455908753,7.051390455908753,4.910435481103226,4.910435481103226,3.532870084863994,3.532870084863994,2.2105069615035444,2.2105069615035444,-3.0300000000000002,188430.01328733115,14.888557166857025,5.635410941040782,2.4762238096613016,130.90761074526938,4.736862953800049,5.749511833283905,17.342736990848316,0.0,5.559266895052007,5.689743398203474,9.361636831863176,14.460318640164214,10.082660329248245,0.0,0.0,31.18920547353706,19.15587988028676,7.109797541277533,4.736862953800049,0.0,0.0,24.315541433131994,7.04767198267719,13.4684936056032,7.109797541277533,45.10355293524557,0.0,28.655700315829215,15.98587324705553,0.0,5.749511833283905,0.0,31.425338974409527,13.592428388589765,0.0,6.923737199690624,33.854542641990086,0.0,22.90618848254531,0.0,91.89999999999999,11.24901029325548,9.589074368143644,0.0,11.518332492848387,18.118672737196405,10.13055113948835,11.729474917822374,31.375265815123974,6.923737199690624,15.066638850195453,4.736862953800049,7.566414186312725,0.0,32.214940260338956,4.372217970521541,-0.24742567635920754,1.2952761078541208,7.18680030654237,0.0,2.3151350833543294,2.963308428101829,0.26666666666666666,23.0,0.0,8.0,0.0,2.0,2.0,1.0,0.0,1.0,8.0,0.0,8.0,3.0,0.0,0.0,0.0,3.0,0.5323,83.61200000000002,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL200220,13.535729664007391,-3.8698270858180206,13.535729664007391,0.014059832330034494,0.3227499143145698,522.6480000000004,496.4400000000004,522.128313932,186.0,0.0,0.29928613868632925,-0.4919257269596711,0.4919257269596711,0.29928613868632925,1.0,1.75,2.4722222222222223,1.3668401045926046,1391.4212385561464,25.285881803630275,19.793252629644837,21.42624579150029,17.379378526641094,11.711454338469984,14.376262538662214,8.783316645593633,11.553524057720917,6.557875982518365,9.249275000998873,4.647266077766246,6.761321548007517,-3.139999999999999,211360239.2929831,24.549827238551874,10.08151982263805,4.657734918068673,214.65855094191747,9.636772684650527,12.356393797796823,0.0,10.023291153407584,11.690424675716445,0.0,9.589074368143644,8.417796984328938,4.305215991296234,11.761884949391115,30.33183534230805,67.12543340029168,11.440239881430351,28.73291847695887,22.74373430627263,39.162987053198705,0.0,4.305215991296234,0.0,35.21920743194811,24.307317284787377,83.92330780493333,0.0,5.749511833283905,9.636772684650527,5.687386274683562,5.749511833283905,11.761884949391115,49.86268603442647,21.36258474339198,0.0,28.763083413317833,82.58737177257488,0.0,0.0,0.0,83.99000000000001,21.713715829124027,18.00687135247258,0.0,29.652414166788226,24.40247613680605,16.87975659014078,21.33785985906993,17.828252017852726,60.85307279966589,0.0,4.736862953800049,34.34847487863638,1.6224740357521428,28.102740397608198,0.0,1.4427685162650545,-0.6495041568629678,21.145141022969064,3.407991831948022,0.8664072261687927,-3.8698270858180206,0.25925925925925924,36.0,0.0,7.0,0.0,2.0,2.0,3.0,0.0,3.0,6.0,0.0,9.0,8.0,0.0,1.0,1.0,5.0,4.370100000000004,139.03629999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL200476,13.549790633562868,-3.915993399154663,13.549790633562868,0.03093002953045687,0.24683597711491534,534.5900000000004,508.3820000000004,534.146072172,196.0,0.0,0.30752394026190066,-0.4919257269596711,0.4919257269596711,0.30752394026190066,0.9736842105263158,1.7105263157894737,2.4210526315789473,1.344970472139072,1487.3415449183472,26.8632320728199,20.7015009201087,21.517997501036426,18.23522057429766,12.211454338469986,13.651517667270625,9.172836196774862,11.063390797647257,6.583753591603239,8.531582562316805,4.745188348652493,6.450995528429906,-4.02,459940854.8316241,25.622102034800612,10.388735288693171,5.047482530983507,220.17545036049947,14.373635638450576,18.105905631080727,0.0,10.023291153407584,11.690424675716445,5.969305287951849,14.383611552215466,8.417796984328938,4.305215991296234,0.0,30.33183534230805,60.869664216780286,13.4684936056032,28.73291847695887,32.2751344441445,33.37040739175944,0.0,4.305215991296234,0.0,37.247461156120956,18.051548101275973,83.92330780493333,0.0,11.49902366656781,14.373635638450576,5.687386274683562,11.49902366656781,0.0,49.57622213886691,26.157121927463802,0.0,35.68682061300845,77.6918882970571,0.0,0.0,0.0,110.28999999999999,27.683021117075878,22.801408536544404,0.0,29.652414166788226,42.13626108471296,0.0,34.32796412722217,24.26546827384644,30.33183534230805,0.0,9.473725907600098,39.35846554300058,0.0,38.028309358313514,0.0,1.1270469890815866,-0.8853559136512517,19.691972711608454,1.3679291241501317,1.9776255866516372,-3.915993399154663,0.25,38.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,3.0,7.0,0.0,10.0,8.0,0.0,1.0,1.0,5.0,3.573500000000002,138.56429999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL376112,13.504795396809389,-3.8697825701485056,13.504795396809389,0.008798889569091806,0.40369314770628356,555.4500000000003,532.2660000000003,554.0511049359999,180.0,0.0,0.2992861386856021,-0.4919257269596711,0.4919257269596711,0.2992861386856021,0.9714285714285714,1.7142857142857142,2.4571428571428573,1.377888624892959,1376.6109061393588,24.578775022443732,18.7629688121902,21.16546193223263,16.84137372418031,11.288064139278804,13.521125737636796,8.561708130202176,11.367938259866257,6.312079116304635,8.788573600056436,4.506136011369184,6.476275947665713,-3.0099999999999985,122702816.18343513,23.718853859485684,9.561980480699969,4.63138942577773,212.03804640779703,9.636772684650527,12.356393797796823,0.0,10.023291153407584,11.690424675716445,0.0,9.589074368143644,8.417796984328938,4.305215991296234,0.0,46.2617792402574,60.869664216780286,11.017475921744989,28.73291847695887,22.74373430627263,43.33104600175694,0.0,4.305215991296234,0.0,30.32372395643033,18.051548101275973,88.39602732076574,0.0,5.749511833283905,9.636772684650527,5.687386274683562,5.749511833283905,15.929943897949348,43.60691685091506,21.36258474339198,0.0,28.763083413317833,82.16460781288951,0.0,0.0,0.0,83.99000000000001,21.713715829124027,18.00687135247258,0.0,29.652414166788226,24.40247613680605,16.456992630455417,21.33785985906993,6.06636706846161,54.59730361615449,15.929943897949348,4.736862953800049,35.184178630880275,3.3820823345550206,26.86306909873857,0.0,1.397169879433779,-0.6698384366805589,20.78246128381681,1.4174203654996127,0.8465727472383322,-3.8697825701485056,0.23076923076923078,35.0,0.0,7.0,0.0,2.0,2.0,3.0,0.0,3.0,5.0,0.0,9.0,7.0,0.0,1.0,1.0,5.0,4.410700000000004,134.9552999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL200653,13.465465845242075,-3.9162409034818384,13.465465845242075,0.015847119244381647,0.36902807049996994,495.5320000000003,473.35600000000034,495.12642002399997,180.0,0.0,0.29928703814792557,-0.4919257269596711,0.4919257269596711,0.29928703814792557,1.0571428571428572,1.8571428571428572,2.6,1.377888624892959,1379.9710465644957,24.578775022443732,18.632832138500532,19.44932871942826,16.84137372418031,11.147861358847797,12.587924687648437,8.424412945177773,10.31496754605017,6.1874640560955845,8.135293026809155,4.416295673561121,6.122102853338532,-3.629999999999999,122702816.18343513,23.12778188477094,9.197256092802132,4.419446700046063,201.55568218602838,9.636772684650527,12.356393797796823,0.0,15.970988497604946,11.690424675716445,0.0,9.589074368143644,13.401775505276145,8.695631038971054,0.0,24.26546827384644,54.80329714831867,12.741599977525652,28.73291847695887,27.13414935394745,27.40110210380759,0.0,9.289194512243443,0.0,30.32372395643033,18.051548101275973,83.93511458382055,0.0,5.749511833283905,9.636772684650527,10.077801322358383,5.749511833283905,0.0,48.590895371862274,21.36258474339198,5.947697344197361,28.763083413317833,71.75599773174696,0.0,0.0,0.0,96.88,27.66141317332139,22.3972864001474,0.0,29.652414166788226,36.38674925142906,0.0,45.73380463606784,0.0,30.33183534230805,4.9839785209472085,4.736862953800049,47.23890421274441,0.0,30.075407743958976,0.0,0.8810267624647692,-1.5382135866066813,15.62162325747141,2.6455670847040933,0.575258762078193,-3.9162409034818384,0.24,35.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,3.0,6.0,0.0,10.0,7.0,0.0,1.0,1.0,5.0,3.1823000000000015,125.0083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
